동별,구분별,항목,단위,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년
시흥2동,한국국적을 취득한 자,외국인주민 총괄(동별),,70,71,73,85,85,108,108
시흥2동,외국인주민 자녀(출생),외국인주민 총괄(동별),,78,63,73,73,81,82,83
시흥3동,합계,외국인주민 총괄(동별),,362,332,312,346,371,391,389
시흥3동,외국인근로자,외국인주민 총괄(동별),,97,46,40,51,48,43,34
시흥3동,결혼이민자,외국인주민 총괄(동별),,33,39,37,49,45,52,44
시흥3동,유학생,외국인주민 총괄(동별),,13,10,7,5,***,*,8
시흥3동,외국국적동포,외국인주민 총괄(동별),,47,47,56,65,75,84,77
시흥3동,기타외국인,외국인주민 총괄(동별),,78,81,68,65,75,75,81
시흥3동,한국국적을 취득한 자,외국인주민 총괄(동별),,55,63,60,66,70,77,80
시흥3동,외국인주민 자녀(출생),외국인주민 총괄(동별),,39,46,44,45,55,56,65
시흥4동,합계,외국인주민 총괄(동별),,"1,308","1,413","1,517","1,615","1,667","1,678","1,651"
시흥4동,외국인근로자,외국인주민 총괄(동별),,325,316,282,302,294,250,159
시흥4동,결혼이민자,외국인주민 총괄(동별),,102,155,143,155,145,129,138
시흥4동,유학생,외국인주민 총괄(동별),,5,6,***,***,5,*,5
시흥4동,외국국적동포,외국인주민 총괄(동별),,283,329,382,401,402,453,485
시흥4동,기타외국인,외국인주민 총괄(동별),,235,267,300,332,401,371,368
시흥4동,한국국적을 취득한 자,외국인주민 총괄(동별),,223,214,255,261,256,297,323
시흥4동,외국인주민 자녀(출생),외국인주민 총괄(동별),,135,126,151,160,164,174,173
시흥5동,합계,외국인주민 총괄(동별),,"1,102","1,190","1,186","1,364","1,406","1,433","1,369"
시흥5동,외국인근로자,외국인주민 총괄(동별),,264,261,219,282,267,204,139
시흥5동,결혼이민자,외국인주민 총괄(동별),,92,122,121,120,120,115,107
시흥5동,유학생,외국인주민 총괄(동별),,***,***,***,5,7,*,*
시흥5동,외국국적동포,외국인주민 총괄(동별),,221,262,308,364,345,397,400
시흥5동,기타외국인,외국인주민 총괄(동별),,241,257,267,279,306,330,308
시흥5동,한국국적을 취득한 자,외국인주민 총괄(동별),,183,186,176,203,238,250,270
시흥5동,외국인주민 자녀(출생),외국인주민 총괄(동별),,100,100,94,111,123,133,141
영등포구,합계,외국인주민 총괄(동별),,"57,000","55,427","54,145","56,483","55,524","54,532","50,999"
영등포구,외국인근로자,외국인주민 총괄(동별),,"20,113","17,039","13,644","16,474","15,204","12,361","8,829"
영등포구,결혼이민자,외국인주민 총괄(동별),,"2,558","3,422","2,938","2,964","3,125","2,444","2,381"
영등포구,유학생,외국인주민 총괄(동별),,294,293,339,420,395,434,539
영등포구,외국국적동포,외국인주민 총괄(동별),,"13,616","14,485","16,455","16,654","16,171","18,668","19,528"
영등포구,기타외국인,외국인주민 총괄(동별),,"12,463","12,518","13,332","12,639","13,285","13,063","12,065"
영등포구,한국국적을 취득한 자,외국인주민 총괄(동별),,"6,279","5,994","5,908","5,761","5,630","5,849","5,874"
영등포구,외국인주민 자녀(출생),외국인주민 총괄(동별),,"1,677","1,676","1,529","1,571","1,714","1,713","1,783"
여의도동,합계,외국인주민 총괄(동별),,822,799,635,772,792,737,718
여의도동,외국인근로자,외국인주민 총괄(동별),,100,81,71,65,58,46,46
여의도동,결혼이민자,외국인주민 총괄(동별),,38,77,68,82,81,80,78
여의도동,유학생,외국인주민 총괄(동별),,7,7,6,7,***,5,5
여의도동,외국국적동포,외국인주민 총괄(동별),,300,270,272,249,220,293,248
여의도동,기타외국인,외국인주민 총괄(동별),,268,270,152,278,308,198,227
여의도동,한국국적을 취득한 자,외국인주민 총괄(동별),,27,20,20,25,23,24,22
여의도동,외국인주민 자녀(출생),외국인주민 총괄(동별),,82,74,46,66,98,91,92
당산1동,합계,외국인주민 총괄(동별),,964,913,866,919,919,910,791
당산1동,외국인근로자,외국인주민 총괄(동별),,288,229,161,189,179,144,98
당산1동,결혼이민자,외국인주민 총괄(동별),,77,100,87,83,87,76,74
당산1동,유학생,외국인주민 총괄(동별),,7,***,10,19,17,25,13
당산1동,외국국적동포,외국인주민 총괄(동별),,232,208,236,243,248,286,252
당산1동,기타외국인,외국인주민 총괄(동별),,187,199,218,231,249,235,195
당산1동,한국국적을 취득한 자,외국인주민 총괄(동별),,120,122,109,110,97,97,103
당산1동,외국인주민 자녀(출생),외국인주민 총괄(동별),,53,52,45,44,42,47,56
당산2동,합계,외국인주민 총괄(동별),,736,745,738,811,863,854,832
당산2동,외국인근로자,외국인주민 총괄(동별),,174,132,116,112,119,110,82
당산2동,결혼이민자,외국인주민 총괄(동별),,52,85,68,84,82,70,76
당산2동,유학생,외국인주민 총괄(동별),,29,26,42,44,50,51,84
당산2동,외국국적동포,외국인주민 총괄(동별),,193,189,211,211,199,216,213
당산2동,기타외국인,외국인주민 총괄(동별),,177,190,182,216,265,256,208
당산2동,한국국적을 취득한 자,외국인주민 총괄(동별),,68,69,77,88,86,84,94
당산2동,외국인주민 자녀(출생),외국인주민 총괄(동별),,43,54,42,56,62,67,75
양평1동,합계,외국인주민 총괄(동별),,471,460,487,523,600,528,527
양평1동,외국인근로자,외국인주민 총괄(동별),,112,100,97,112,129,87,85
양평1동,결혼이민자,외국인주민 총괄(동별),,42,40,38,56,57,56,51
양평1동,유학생,외국인주민 총괄(동별),,10,14,13,12,12,16,21
양평1동,외국국적동포,외국인주민 총괄(동별),,100,96,108,86,93,102,107
양평1동,기타외국인,외국인주민 총괄(동별),,128,126,139,152,194,176,165
양평1동,한국국적을 취득한 자,외국인주민 총괄(동별),,53,55,53,55,54,38,45
양평1동,외국인주민 자녀(출생),외국인주민 총괄(동별),,26,29,39,50,61,53,53
양평2동,합계,외국인주민 총괄(동별),,417,413,410,452,486,442,401
양평2동,외국인근로자,외국인주민 총괄(동별),,104,87,68,85,99,96,60
양평2동,결혼이민자,외국인주민 총괄(동별),,36,50,48,57,55,64,61
양평2동,유학생,외국인주민 총괄(동별),,13,18,24,31,22,20,17
양평2동,외국국적동포,외국인주민 총괄(동별),,79,80,102,94,85,76,73
양평2동,기타외국인,외국인주민 총괄(동별),,89,97,83,103,125,87,86
양평2동,한국국적을 취득한 자,외국인주민 총괄(동별),,41,37,38,38,41,40,40
양평2동,외국인주민 자녀(출생),외국인주민 총괄(동별),,55,44,47,44,59,59,64
신길1동,합계,외국인주민 총괄(동별),,"3,649","3,681","3,888","3,442","3,455","3,285","2,976"
신길1동,외국인근로자,외국인주민 총괄(동별),,"1,210","1,067",846,943,889,713,496
